Date;Recipe Name ;Holder Tank Status ;Pasteurizer Temperature Setpoint (°C);Pasteurizer Temperature (TT170) (°C);Pasteurizer Outlet Temperature Setpoint (°C);Pasteurizer Outlet Temperature (TT270) (°C);Pasteurizer Holder Temperature (TT870) (°C);Temperature After Holder Tank (TT970) (°C);Pasteurizer Flow Setpoint (lt/h);Pasteurizer Flow Real (lt/h);Total Pasteurized Product;Online User;
01.12.2020 19:42:15;moloko;False;92;92,043;6;6,351;91,638;91,753;5000;4.901,621;3.757,507;;
01.12.2020 19:42:16;moloko;False;92;92,043;6;6,351;91,630;91,746;5000;4.904,514;3.758,869;;
01.12.2020 19:42:17;moloko;False;92;92,043;6;6,351;91,594;91,746;5000;4.896,557;3.760,230;;
01.12.2020 19:42:18;moloko;False;92;92,043;6;6,351;91,565;91,710;5000;4.892,216;3.761,590;;
01.12.2020 19:42:19;moloko;False;92;92,043;6;6,315;91,522;91,674;5000;4.901,621;3.762,950;;
01.12.2020 19:42:30;moloko;False;92;92,007;6;6,351;91,522;91,385;5000;4.911,748;3.777,924;;
01.12.2020 19:42:31;moloko;False;92;92,007;6;6,351;91,551;91,385;5000;4.907,407;3.779,288;;
01.12.2020 19:42:52;moloko;False;92;91,978;6;6,583;91,630;91,529;5000;4.900,897;3.807,862;;
01.12.2020 19:42:53;moloko;False;92;91,978;6;6,583;91,594;91,500;5000;4.901,621;3.809,223;;
01.12.2020 19:42:54;moloko;False;92;91,934;6;6,583;91,594;91,500;5000;4.901,621;3.810,586;;
01.12.2020 19:42:55;moloko;False;92;91,934;6;6,619;91,594;91,493;5000;4.906,684;3.811,948;;
01.12.2020 19:42:56;moloko;False;92;91,934;6;6,612;91,630;91,529;5000;4.909,578;3.813,313;;
01.12.2020 19:42:58;moloko;False;92;91,913;6;6,648;91,630;91,493;5000;4.905,960;3.816,038;;
01.12.2020 19:43:17;moloko;False;92;91,934;6;6,691;91,515;91,464;5000;4.893,663;3.841,885;;
01.12.2020 19:43:18;moloko;False;92;91,934;6;6,691;91,508;91,464;5000;4.900,173;3.843,245;;
01.12.2020 19:43:37;moloko;False;92;91,978;6;6,691;91,486;91,392;5000;4.904,514;3.869,115;;
01.12.2020 19:43:38;moloko;False;92;92,043;6;6,691;91,486;91,385;5000;4.901,621;3.870,477;;
01.12.2020 19:43:39;moloko;False;92;92,014;6;6,691;91,522;91,392;5000;4.902,344;3.871,839;;
01.12.2020 19:43:40;moloko;False;92;92,007;6;6,691;91,551;91,385;5000;4.906,684;3.873,202;;
01.12.2020 19:43:53;moloko;False;92;92,007;6;6,691;91,522;91,464;5000;4.899,450;3.890,906;;
01.12.2020 19:43:55;moloko;False;92;92,043;6;6,720;91,522;91,464;5000;4.900,173;3.893,626;;
01.12.2020 19:43:56;moloko;False;92;92,043;6;6,691;91,486;91,464;5000;4.903,067;3.894,988;;
01.12.2020 19:43:57;moloko;False;92;92,043;6;6,691;91,522;91,435;5000;4.898,727;3.896,348;;
01.12.2020 19:43:58;moloko;False;92;92,014;6;6,691;91,522;91,406;5000;4.899,450;3.897,708;;
01.12.2020 19:43:59;moloko;False;92;92,043;6;6,727;91,522;91,428;5000;4.900,897;3.899,070;;
01.12.2020 19:44:18;moloko;False;92;91,970;6;6,727;91,565;91,435;5000;4.892,940;3.924,917;;
01.12.2020 19:44:19;moloko;False;92;91,963;6;6,698;91,522;91,428;5000;4.895,833;3.926,276;;
01.12.2020 19:44:37;moloko;False;92;91,934;6;6,727;91,594;91,464;5000;4.902,344;3.950,774;;
01.12.2020 19:44:38;moloko;False;92;91,963;6;6,691;91,594;91,464;5000;4.898,727;3.952,136;;
01.12.2020 19:44:50;moloko;False;92;91,905;6;6,691;91,594;91,464;5000;4.903,067;3.968,472;;
01.12.2020 19:44:51;moloko;False;92;91,905;6;6,727;91,565;91,464;5000;4.906,684;3.969,835;;
01.12.2020 19:44:53;moloko;False;92;91,934;6;6,727;91,522;91,464;5000;4.897,280;3.972,558;;
01.12.2020 19:44:54;moloko;False;92;91,934;6;6,691;91,551;91,464;5000;4.901,621;3.973,919;;
01.12.2020 19:44:58;moloko;False;92;91,934;6;6,691;91,551;91,435;5000;4.910,301;3.979,370;;
01.12.2020 19:44:59;moloko;False;92;91,934;6;6,691;91,522;91,428;5000;4.900,897;3.980,733;;
01.12.2020 19:45:11;moloko;False;92;91,905;6;6,727;91,558;91,464;5000;4.898,727;3.997,059;;
01.12.2020 19:45:12;moloko;False;92;91,855;6;6,691;91,558;91,464;5000;4.898,727;3.998,419;;
01.12.2020 19:45:13;moloko;False;92;91,732;6;6,691;91,522;91,493;5000;4.903,067;3.999,781;;
01.12.2020 19:45:14;moloko;False;92;91,696;6;6,691;91,551;91,464;5000;4.903,791;4.001,143;;
01.12.2020 19:45:31;moloko;False;92;92,289;6;6,727;91,486;91,356;5000;4.908,131;4.024,298;;
01.12.2020 19:45:32;moloko;False;92;92,318;6;6,720;91,457;91,356;5000;4.900,173;4.025,660;;
01.12.2020 19:45:36;moloko;False;92;92,361;6;6,727;91,486;91,356;5000;4.909,578;4.031,108;;
01.12.2020 19:45:37;moloko;False;92;92,361;6;6,720;91,486;91,356;5000;4.915,365;4.032,473;;
01.12.2020 19:45:38;moloko;False;92;92,361;6;6,756;91,486;91,392;5000;4.908,854;4.033,838;;
01.12.2020 19:45:39;moloko;False;92;92,325;6;6,720;91,486;91,377;5000;4.900,897;4.035,200;;
01.12.2020 19:45:51;moloko;False;92;91,978;6;6,662;91,377;91,356;5000;4.900,897;4.051,535;;
01.12.2020 19:45:52;moloko;False;92;92,007;6;6,626;91,377;91,348;5000;4.903,791;4.052,898;;
01.12.2020 19:45:55;moloko;False;92;92,043;6;6,583;91,348;91,319;5000;4.913,918;4.056,985;;
01.12.2020 19:45:56;moloko;False;92;92,072;6;6,583;91,319;91,298;5000;4.908,131;4.058,349;;
01.12.2020 19:45:57;moloko;False;92;92,072;6;6,583;91,319;91,269;5000;4.909,578;4.059,713;;
01.12.2020 19:45:59;moloko;False;92;92,108;6;6,583;91,319;91,218;5000;4.901,621;4.062,438;;
01.12.2020 19:46:10;moloko;False;92;91,905;6;6,583;91,725;91,356;5000;4.906,684;4.077,429;;
01.12.2020 19:46:11;moloko;False;92;91,905;6;6,583;91,732;91,356;5000;4.905,960;4.078,792;;
01.12.2020 19:46:12;moloko;False;92;91,869;6;6,554;91,768;91,385;5000;4.904,514;4.080,154;;
01.12.2020 19:46:13;moloko;False;92;91,869;6;6,583;91,768;91,551;5000;4.900,897;4.081,516;;
01.12.2020 19:46:14;moloko;False;92;91,905;6;6,554;91,768;91,565;5000;4.900,897;4.082,877;;
01.12.2020 19:46:15;moloko;False;92;91,934;6;6,518;91,797;91,565;5000;4.900,897;4.084,240;;
01.12.2020 19:46:36;moloko;False;92;92,043;6;6,207;91,659;91,529;5000;4.903,791;4.112,837;;
01.12.2020 19:46:37;moloko;False;92;92,043;6;6,207;91,659;91,493;5000;4.893,663;4.114,199;;
01.12.2020 19:46:39;moloko;False;92;92,072;6;6,243;91,594;91,529;5000;4.898,727;4.116,916;;
01.12.2020 19:46:40;moloko;False;92;92,079;6;6,214;91,623;91,529;5000;4.899,450;4.118,278;;
01.12.2020 19:46:52;moloko;False;92;91,970;6;6,207;91,486;91,399;5000;4.895,833;4.134,614;;
01.12.2020 19:46:53;moloko;False;92;91,905;6;6,214;91,486;91,363;5000;4.895,833;4.135,975;;
01.12.2020 19:46:54;moloko;False;92;91,934;6;6,243;91,522;91,356;5000;4.900,897;4.137,337;;
01.12.2020 19:46:55;moloko;False;92;91,934;6;6,214;91,522;91,356;5000;4.897,280;4.138,699;;
01.12.2020 19:47:10;moloko;False;92;91,978;6;6,243;91,659;91,573;5000;4.905,237;4.159,134;;
01.12.2020 19:47:11;moloko;False;92;91,978;6;6,243;91,630;91,573;5000;4.900,897;4.160,496;;
01.12.2020 19:47:13;moloko;False;92;91,999;6;6,243;91,630;91,536;5000;4.902,344;4.163,221;;
01.12.2020 19:47:14;moloko;False;92;91,978;6;6,243;91,630;91,536;5000;4.903,067;4.164,583;;
01.12.2020 19:47:15;moloko;False;92;91,978;6;6,207;91,623;91,536;5000;4.901,621;4.165,945;;
01.12.2020 19:47:16;moloko;False;92;91,978;6;6,243;91,659;91,536;5000;4.903,067;4.167,308;;
01.12.2020 19:47:19;moloko;False;92;92,043;6;6,236;91,594;91,536;5000;4.906,684;4.171,395;;
01.12.2020 19:47:20;moloko;False;92;92,014;6;6,243;91,594;91,536;5000;4.909,578;4.172,757;;
01.12.2020 19:47:30;moloko;False;92;92,014;6;6,243;91,522;91,464;5000;4.899,450;4.186,380;;
01.12.2020 19:47:32;moloko;False;92;92,014;6;6,243;91,457;91,464;5000;4.908,131;4.189,104;;
01.12.2020 19:47:33;moloko;False;92;91,978;6;6,243;91,486;91,428;5000;4.907,407;4.190,467;;
01.12.2020 19:47:34;moloko;False;92;92,007;6;6,243;91,522;91,428;5000;4.903,791;4.191,829;;
01.12.2020 19:47:38;moloko;False;92;92,007;6;6,243;91,486;91,399;5000;4.898,003;4.197,278;;
01.12.2020 19:47:39;moloko;False;92;92,007;6;6,243;91,486;91,428;5000;4.905,960;4.198,641;;
01.12.2020 19:47:51;moloko;False;92;92,043;6;6,207;91,551;91,428;5000;4.898,727;4.214,982;;
01.12.2020 19:47:53;moloko;False;92;92,043;6;6,214;91,522;91,428;5000;4.909,578;4.217,707;;
01.12.2020 19:47:55;moloko;False;92;92,043;6;6,207;91,551;91,399;5000;4.895,833;4.220,426;;
01.12.2020 19:47:56;moloko;False;92;92,043;6;6,207;91,551;91,428;5000;4.904,514;4.221,788;;
01.12.2020 19:47:58;moloko;False;92;92,043;6;6,207;91,551;91,428;5000;4.901,621;4.224,513;;
01.12.2020 19:47:59;moloko;False;92;92,043;6;6,207;91,551;91,464;5000;4.898,727;4.225,875;;
01.12.2020 19:48:14;moloko;False;92;91,963;6;6,178;91,551;91,464;5000;4.904,514;4.246,300;;
01.12.2020 19:48:16;moloko;False;92;92,043;6;6,178;91,558;91,464;5000;4.899,450;4.249,025;;
01.12.2020 19:48:34;moloko;False;92;91,963;6;6,178;91,594;91,464;5000;4.898,727;4.273,535;;
01.12.2020 19:48:35;moloko;False;92;91,963;6;6,178;91,594;91,464;5000;4.906,684;4.274,897;;
01.12.2020 19:48:37;moloko;False;92;92,007;6;6,178;91,565;91,464;5000;4.900,173;4.277,622;;
01.12.2020 19:48:38;moloko;False;92;92,007;6;6,178;91,565;91,464;5000;4.900,173;4.278,983;;
01.12.2020 19:48:50;moloko;False;92;92,043;6;6,141;91,486;91,363;5000;4.903,067;4.295,318;;
01.12.2020 19:48:51;moloko;False;92;92,043;6;6,170;91,522;91,356;5000;4.903,067;4.296,681;;
01.12.2020 19:48:53;moloko;False;92;92,043;6;6,149;91,551;91,392;5000;4.905,960;4.299,405;;
01.12.2020 19:48:54;moloko;False;92;92,043;6;6,170;91,551;91,392;5000;4.906,684;4.300,768;;
01.12.2020 19:48:57;moloko;False;92;92,043;6;6,149;91,594;91,428;5000;4.904,514;4.304,854;;
01.12.2020 19:48:58;moloko;False;92;92,014;6;6,149;91,565;91,428;5000;4.901,621;4.306,217;;
01.12.2020 19:49:13;moloko;False;92;91,905;6;6,113;91,522;91,435;5000;4.892,940;4.326,646;;
01.12.2020 19:49:14;moloko;False;92;91,898;6;6,141;91,551;91,464;5000;4.896,557;4.328,004;;
01.12.2020 19:49:16;moloko;False;92;91,905;6;6,113;91,587;91,428;5000;4.895,110;4.330,721;;
01.12.2020 19:49:18;moloko;False;92;91,934;6;6,113;91,594;91,464;5000;4.896,557;4.333,442;;
01.12.2020 19:49:32;moloko;False;92;91,963;6;6,141;91,594;91,493;5000;4.892,216;4.352,490;;
01.12.2020 19:49:33;moloko;False;92;91,963;6;6,113;91,594;91,493;5000;4.900,897;4.353,849;;
01.12.2020 19:49:35;moloko;False;92;91,963;6;6,113;91,594;91,493;5000;4.900,897;4.356,574;;
01.12.2020 19:49:37;moloko;False;92;91,970;6;6,141;91,565;91,493;5000;4.896,557;4.359,298;;
01.12.2020 19:49:39;moloko;False;92;91,934;6;6,113;91,565;91,464;5000;4.903,067;4.362,021;;
01.12.2020 19:49:40;moloko;False;92;91,970;6;6,113;91,565;91,464;5000;4.900,897;4.363,383;;
01.12.2020 19:49:51;moloko;False;92;91,753;6;6,113;91,486;91,399;5000;4.903,067;4.378,361;;
01.12.2020 19:49:52;moloko;False;92;91,761;6;6,134;91,486;91,399;5000;4.898,003;4.379,724;;
01.12.2020 19:49:53;moloko;False;92;91,761;6;6,127;91,457;91,356;5000;4.890,046;4.381,082;;
01.12.2020 19:49:56;moloko;False;92;91,826;6;6,120;91,486;91,385;5000;4.895,833;4.385,161;;
01.12.2020 19:49:57;moloko;False;92;91,826;6;6,113;91,457;91,385;5000;4.899,450;4.386,523;;
01.12.2020 19:49:58;moloko;False;92;91,884;6;6,120;91,486;91,356;5000;4.901,621;4.387,885;;
01.12.2020 19:50:13;moloko;False;92;92,318;6;6,113;91,486;91,356;5000;4.904,514;4.408,313;;
01.12.2020 19:50:14;moloko;False;92;92,318;6;6,113;91,486;91,385;5000;4.903,067;4.409,675;;
01.12.2020 19:50:16;moloko;False;92;92,296;6;6,141;91,486;91,385;5000;4.890,770;4.412,395;;
01.12.2020 19:50:17;moloko;False;92;92,289;6;6,113;91,486;91,392;5000;4.893,663;4.413,752;;
01.12.2020 19:50:18;moloko;False;92;92,260;6;6,149;91,486;91,385;5000;4.888,600;4.415,110;;
01.12.2020 19:50:19;moloko;False;92;92,216;6;6,113;91,479;91,356;5000;4.898,003;4.416,468;;
01.12.2020 19:50:35;moloko;False;92;92,007;6;6,113;91,450;91,283;5000;4.906,684;4.438,264;;
01.12.2020 19:50:36;moloko;False;92;91,978;6;6,141;91,479;91,283;5000;4.905,237;4.439,626;;
01.12.2020 19:50:37;moloko;False;92;91,978;6;6,113;91,486;91,298;5000;4.898,727;4.440,989;;
01.12.2020 19:50:38;moloko;False;92;91,934;6;6,113;91,522;91,319;5000;4.895,833;4.442,351;;
01.12.2020 19:50:51;moloko;False;92;92,108;6;6,113;91,876;91,710;5000;4.892,216;4.460,021;;
01.12.2020 19:50:53;moloko;False;92;92,137;6;6,134;91,848;91,739;5000;4.900,173;4.462,737;;
01.12.2020 19:50:54;moloko;False;92;92,180;6;6,113;91,840;91,768;5000;4.900,173;4.464,100;;
01.12.2020 19:50:55;moloko;False;92;92,151;6;6,120;91,804;91,775;5000;4.894,387;4.465,460;;
01.12.2020 19:51:12;moloko;False;92;91,920;6;6,113;91,565;91,493;5000;4.893,663;4.488,587;;
01.12.2020 19:51:13;moloko;False;92;91,898;6;6,113;91,565;91,493;5000;4.893,663;4.489,944;;
01.12.2020 19:51:16;moloko;False;92;91,956;6;6,141;91,522;91,428;5000;4.895,110;4.494,017;;
01.12.2020 19:51:17;moloko;False;92;91,970;6;6,113;91,544;91,428;5000;4.896,557;4.495,378;;
01.12.2020 19:51:18;moloko;False;92;91,992;6;6,141;91,536;91,428;5000;4.908,131;4.496,741;;
01.12.2020 19:51:19;moloko;False;92;92,007;6;6,113;91,544;91,464;5000;4.908,131;4.498,103;;
01.12.2020 19:51:33;moloko;False;92;91,905;6;6,141;91,717;91,558;5000;4.896,557;4.517,163;;
01.12.2020 19:51:34;moloko;False;92;91,934;6;6,141;91,703;91,573;5000;4.905,960;4.518,525;;
01.12.2020 19:51:35;moloko;False;92;91,934;6;6,141;91,667;91,602;5000;4.898,727;4.519,887;;
01.12.2020 19:51:36;moloko;False;92;91,934;6;6,149;91,659;91,573;5000;4.898,727;4.521,250;;
01.12.2020 19:51:53;moloko;False;92;91,999;6;6,141;91,522;91,399;5000;4.891,493;4.544,378;;
01.12.2020 19:51:54;moloko;False;92;92,014;6;6,149;91,522;91,399;5000;4.892,216;4.545,735;;
01.12.2020 19:51:58;moloko;False;92;92,043;6;6,149;91,522;91,399;5000;4.892,216;4.551,176;;
01.12.2020 19:51:59;moloko;False;92;92,079;6;6,178;91,551;91,428;5000;4.891,493;4.552,533;;
01.12.2020 19:52:12;moloko;False;92;91,999;6;6,156;91,522;91,428;5000;4.888,600;4.570,198;;
01.12.2020 19:52:13;moloko;False;92;92,014;6;6,163;91,522;91,428;5000;4.892,216;4.571,556;;
01.12.2020 19:52:14;moloko;False;92;92,036;6;6,149;91,522;91,428;5000;4.885,706;4.572,913;;
01.12.2020 19:52:15;moloko;False;92;92,036;6;6,156;91,522;91,428;5000;4.891,493;4.574,271;;
01.12.2020 19:52:17;moloko;False;92;92,043;6;6,141;91,522;91,399;5000;4.893,663;4.576,992;;
01.12.2020 19:52:18;moloko;False;92;92,036;6;6,141;91,522;91,428;5000;4.894,387;4.578,350;;
01.12.2020 19:52:19;moloko;False;92;92,021;6;6,141;91,522;91,428;5000;4.887,153;4.579,707;;
01.12.2020 19:52:20;moloko;False;92;92,036;6;6,178;91,522;91,428;5000;4.887,153;4.581,064;;
01.12.2020 19:52:31;moloko;False;92;92,014;6;6,149;91,551;91,428;5000;4.893,663;4.596,015;;
01.12.2020 19:52:32;moloko;False;92;92,007;6;6,149;91,580;91,428;5000;4.896,557;4.597,376;;
01.12.2020 19:52:33;moloko;False;92;92,043;6;6,149;91,594;91,435;5000;4.888,600;4.598,735;;
01.12.2020 19:52:34;moloko;False;92;92,043;6;6,141;91,565;91,435;5000;4.888,600;4.600,092;;
01.12.2020 19:52:39;moloko;False;92;92,014;6;6,141;91,565;91,479;5000;4.892,216;4.606,879;;
01.12.2020 19:52:40;moloko;False;92;91,978;6;6,141;91,565;91,464;5000;4.891,493;4.608,237;;
01.12.2020 19:52:56;moloko;False;92;92,043;6;6,178;91,551;91,464;5000;4.894,387;4.629,969;;
01.12.2020 19:52:57;moloko;False;92;92,043;6;6,178;91,551;91,464;5000;4.895,833;4.631,330;;
01.12.2020 19:53:10;moloko;False;92;91,963;6;6,149;91,522;91,464;5000;4.902,344;4.649,032;;
01.12.2020 19:53:12;moloko;False;92;92,007;6;6,141;91,551;91,428;5000;4.898,727;4.651,756;;
01.12.2020 19:53:15;moloko;False;92;92,043;6;6,178;91,565;91,428;5000;4.894,387;4.655,841;;
01.12.2020 19:53:17;moloko;False;92;92,072;6;6,178;91,544;91,464;5000;4.890,770;4.658,559;;
01.12.2020 19:53:18;moloko;False;92;92,072;6;6,178;91,536;91,464;5000;4.896,557;4.659,917;;
01.12.2020 19:53:20;moloko;False;92;92,072;6;6,178;91,536;91,493;5000;4.895,833;4.661,279;;
01.12.2020 19:53:31;moloko;False;92;91,862;6;6,207;91,522;91,399;5000;4.898,727;4.677,590;;
01.12.2020 19:53:32;moloko;False;92;91,840;6;6,178;91,544;91,399;5000;4.893,663;4.678,950;;
01.12.2020 19:53:34;moloko;False;92;91,652;6;6,178;91,551;91,399;5000;4.889,323;4.681,665;;
01.12.2020 19:53:35;moloko;False;92;91,616;6;6,178;91,616;91,399;5000;4.888,600;4.683,022;;
01.12.2020 19:53:38;moloko;False;92;91,421;6;6,178;91,580;91,428;5000;4.902,344;4.687,102;;
01.12.2020 19:53:39;moloko;False;92;91,442;6;6,141;91,565;91,428;5000;4.901,621;4.688,464;;
01.12.2020 19:53:52;moloko;False;92;91,797;6;6,178;91,551;91,428;5000;4.892,216;4.704,772;;
01.12.2020 19:53:52;moloko;False;92;91,826;6;6,141;91,551;91,428;5000;4.898,727;4.706,133;;
01.12.2020 19:53:54;moloko;False;92;92,021;6;6,178;91,594;91,435;5000;4.889,323;4.708,854;;
01.12.2020 19:53:56;moloko;False;92;92,043;6;6,141;91,594;91,464;5000;4.891,493;4.711,569;;
01.12.2020 19:53:57;moloko;False;92;92,043;6;6,178;91,623;91,464;5000;4.887,153;4.712,926;;
01.12.2020 19:53:58;moloko;False;92;92,072;6;6,141;91,594;91,493;5000;4.884,983;4.714,284;;
01.12.2020 19:54:13;moloko;False;92;92,245;6;6,178;91,385;91,356;5000;4.896,557;4.733,318;;
01.12.2020 19:54:13;moloko;False;92;92,274;6;6,178;91,348;91,356;5000;4.897,280;4.734,680;;
01.12.2020 19:54:14;moloko;False;92;92,289;6;6,178;91,189;91,356;5000;4.897,280;4.736,042;;
01.12.2020 19:54:15;moloko;False;92;92,289;6;6,178;91,175;91,319;5000;4.900,897;4.737,405;;
01.12.2020 19:54:30;moloko;False;92;92,180;6;6,178;91,377;91,139;5000;4.900,897;4.757,812;;
01.12.2020 19:54:31;moloko;False;92;92,216;6;6,178;91,413;91,146;5000;4.903,791;4.759,174;;
01.12.2020 19:54:32;moloko;False;92;92,245;6;6,178;91,413;91,175;5000;4.901,621;4.760,536;;
01.12.2020 19:54:34;moloko;False;92;92,216;6;6,178;91,442;91,218;5000;4.897,280;4.763,258;;
01.12.2020 19:54:35;moloko;False;92;92,245;6;6,141;91,442;91,247;5000;4.899,450;4.764,621;;
01.12.2020 19:54:36;moloko;False;92;92,180;6;6,170;91,479;91,254;5000;4.897,280;4.765,983;;
01.12.2020 19:54:38;moloko;False;92;92,151;6;6,178;91,522;91,312;5000;4.902,344;4.768,708;;
01.12.2020 19:54:40;moloko;False;92;92,115;6;6,178;91,551;91,356;5000;4.888,600;4.771,425;;
01.12.2020 19:54:50;moloko;False;92;92,137;6;6,141;91,739;91,558;5000;4.898,727;4.785,044;;
01.12.2020 19:54:53;moloko;False;92;92,151;6;6,149;91,797;91,602;5000;4.899,450;4.789,124;;
01.12.2020 19:54:59;moloko;False;92;92,043;6;6,178;91,797;91,703;5000;4.899,450;4.797,283;;
01.12.2020 19:55:00;moloko;False;92;92,014;6;6,141;91,768;91,739;5000;4.901,621;4.798,646;;
01.12.2020 19:55:11;moloko;False;92;91,934;6;6,141;91,768;91,710;5000;4.902,344;4.813,630;;
01.12.2020 19:55:12;moloko;False;92;91,934;6;6,141;91,797;91,674;5000;4.900,897;4.814,992;;
01.12.2020 19:55:16;moloko;False;92;92,043;6;6,178;91,732;91,674;5000;4.890,770;4.820,432;;
01.12.2020 19:55:17;moloko;False;92;92,043;6;6,178;91,703;91,710;5000;4.898,727;4.821,792;;
01.12.2020 19:55:19;moloko;False;92;92,072;6;6,141;91,659;91,681;5000;4.884,983;4.824,509;;
01.12.2020 19:55:20;moloko;False;92;92,072;6;6,178;91,659;91,638;5000;4.894,387;4.825,867;;
01.12.2020 19:55:35;moloko;False;92;91,905;6;6,141;91,594;91,580;5000;4.891,493;4.846,237;;
01.12.2020 19:55:37;moloko;False;92;91,869;6;6,141;91,594;91,594;5000;4.888,600;4.847,595;;
01.12.2020 19:55:38;moloko;False;92;91,869;6;6,149;91,565;91,573;5000;4.887,876;4.850,310;;
01.12.2020 19:55:39;moloko;False;92;91,905;6;6,149;91,522;91,544;5000;4.892,216;4.851,667;;
01.12.2020 19:55:51;moloko;False;92;91,978;6;6,149;91,551;91,392;5000;4.891,493;4.867,973;;
01.12.2020 19:55:52;moloko;False;92;91,978;6;6,141;91,587;91,392;5000;4.891,493;4.869,331;;
01.12.2020 19:55:56;moloko;False;92;91,963;6;6,149;91,594;91,428;5000;4.888,600;4.874,760;;
01.12.2020 19:55:58;moloko;False;92;91,942;6;6,141;91,630;91,464;5000;4.895,110;4.876,118;;
01.12.2020 19:55:58;moloko;False;92;91,963;6;6,141;91,630;91,464;5000;4.895,833;4.877,479;;
01.12.2020 19:55:59;moloko;False;92;91,970;6;6,141;91,659;91,493;5000;4.890,046;4.878,837;;
01.12.2020 19:56:11;moloko;False;92;91,978;6;6,105;91,522;91,493;5000;4.889,323;4.895,152;;
01.12.2020 19:56:12;moloko;False;92;91,978;6;6,113;91,522;91,464;5000;4.892,216;4.896,510;;
01.12.2020 19:56:16;moloko;False;92;91,963;6;6,113;91,493;91,428;5000;4.901,621;4.901,944;;
01.12.2020 19:56:17;moloko;False;92;91,999;6;6,113;91,486;91,399;5000;4.897,280;4.903,306;;
01.12.2020 19:56:54;moloko;False;92;91,869;6;6,113;91,551;91,464;5000;4.888,600;4.953,563;;
01.12.2020 19:56:55;moloko;False;92;91,905;6;6,113;91,551;91,464;5000;4.888,600;4.954,920;;
01.12.2020 19:57:18;moloko;False;92;92,036;6;6,113;91,565;91,464;5000;4.894,387;4.986,154;;
01.12.2020 19:57:20;moloko;False;92;92,043;6;6,141;91,565;91,428;5000;4.897,280;4.987,516;;
01.12.2020 19:57:31;moloko;False;92;91,725;6;6,113;91,457;91,399;5000;4.886,429;5.003,810;;
01.12.2020 19:57:32;moloko;False;92;91,717;6;6,113;91,457;91,399;5000;4.882,089;5.005,167;;
01.12.2020 19:57:34;moloko;False;92;91,761;6;6,141;91,486;91,399;5000;4.886,429;5.007,882;;
01.12.2020 19:57:35;moloko;False;92;91,797;6;6,141;91,486;91,370;5000;4.890,046;5.009,240;;
01.12.2020 19:57:56;moloko;False;92;92,260;6;6,149;91,551;91,399;5000;4.883,536;5.037,750;;
01.12.2020 19:57:57;moloko;False;92;92,216;6;6,170;91,551;91,399;5000;4.888,600;5.039,108;;
01.12.2020 19:57:59;moloko;False;92;92,180;6;6,149;91,522;91,428;5000;4.889,323;5.041,823;;
01.12.2020 19:58:01;moloko;False;92;91,992;6;6,149;91,522;91,428;5000;4.891,493;5.043,180;;
01.12.2020 19:58:11;moloko;False;92;91,862;6;6,178;91,356;91,327;5000;4.890,770;5.058,112;;
01.12.2020 19:58:12;moloko;False;92;91,898;6;6,178;91,385;91,291;5000;4.894,387;5.059,469;;
01.12.2020 19:58:14;moloko;False;92;91,920;6;6,149;91,392;91,254;5000;4.892,216;5.062,184;;
01.12.2020 19:58:16;moloko;False;92;91,970;6;6,141;91,442;91,247;5000;4.894,387;5.064,899;;
01.12.2020 19:58:32;moloko;False;92;92,180;6;6,207;91,855;91,667;5000;4.894,387;5.085,277;;
01.12.2020 19:58:33;moloko;False;92;92,021;6;6,141;91,768;91,739;5000;4.898,727;5.087,998;;
01.12.2020 19:58:35;moloko;False;92;91,949;6;6,178;91,732;91,739;5000;4.888,600;5.090,718;;
01.12.2020 19:58:36;moloko;False;92;91,934;6;6,178;91,732;91,710;5000;4.887,153;5.092,075;;
01.12.2020 19:58:38;moloko;False;92;91,869;6;6,178;91,703;91,739;5000;4.886,429;5.094,790;;
01.12.2020 19:58:40;moloko;False;92;91,869;6;6,141;91,659;91,681;5000;4.887,153;5.097,505;;
01.12.2020 19:58:54;moloko;False;92;92,014;6;6,207;91,551;91,356;5000;4.890,770;5.116,529;;
01.12.2020 19:58:55;moloko;False;92;92,007;6;6,170;91,580;91,385;5000;4.888,600;5.117,886;;
01.12.2020 19:59:16;moloko;False;92;92,014;6;6,185;91,565;91,602;5000;4.890,046;5.146,432;;
01.12.2020 19:59:17;moloko;False;92;92,036;6;6,207;91,565;91,573;5000;4.891,493;5.147,789;;
01.12.2020 19:59:19;moloko;False;92;91,999;6;6,207;91,529;91,536;5000;4.897,280;5.150,511;;
01.12.2020 19:59:20;moloko;False;92;91,978;6;6,178;91,522;91,536;5000;4.895,110;5.151,871;;
01.12.2020 19:59:30;moloko;False;92;92,028;6;6,170;91,602;91,464;5000;4.886,429;5.165,480;;
01.12.2020 19:59:31;moloko;False;92;92,028;6;6,178;91,594;91,479;5000;4.895,110;5.166,837;;
01.12.2020 19:59:32;moloko;False;92;92,028;6;6,178;91,565;91,479;5000;4.892,216;5.168,196;;
01.12.2020 19:59:33;moloko;False;92;92,014;6;6,178;91,594;91,464;5000;4.897,280;5.169,556;;
01.12.2020 19:59:36;moloko;False;92;92,014;6;6,178;91,551;91,479;5000;4.898,727;5.172,280;;
01.12.2020 19:59:37;moloko;False;92;92,007;6;6,178;91,551;91,479;5000;4.897,280;5.173,643;;
01.12.2020 19:59:39;moloko;False;92;92,043;6;6,178;91,551;91,471;5000;4.892,940;5.177,722;;
